Port Name,State,Port Code,Border,Date,Measure,Value
Fort Kent,ME,110,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,14224
Douglas,AZ,2601,US-Mexico Border,5/1/2018 00:00,Trucks,2433
Detroit,MI,3801,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,535787
Raymond,MT,3301,US-Canada Border,5/1/2018 00:00,Personal Vehicles,1975
El Paso,TX,2402,US-Mexico Border,5/1/2018 00:00,Trucks,70735
Hidalgo,TX,2305,US-Mexico Border,5/1/2018 00:00,Truck Containers Empty,15366
Highgate Springs-Alburg,VT,212,US-Canada Border,5/1/2018 00:00,Personal Vehicles,38965
Calais,ME,115,US-Canada Border,5/1/2018 00:00,Bus Passengers,520
Beecher Falls,VT,206,US-Canada Border,5/1/2018 00:00,Truck Containers Full,67
Calexico East,CA,2507,US-Mexico Border,5/1/2018 00:00,Truck Containers Full,18112
Vanceboro,ME,105,US-Canada Border,5/1/2018 00:00,Truck Containers Full,2
Skagway,AK,3103,US-Canada Border,5/1/2018 00:00,Trucks,128
Calexico East,CA,2507,US-Mexico Border,5/1/2018 00:00,Train Passengers,22
Northgate,ND,3406,US-Canada Border,5/1/2018 00:00,Trucks,1269
Portal,ND,3403,US-Canada Border,5/1/2018 00:00,Buses,13
Calexico East,CA,2507,US-Mexico Border,5/1/2018 00:00,Rail Containers Empty,871
Sumas,WA,3009,US-Canada Border,5/1/2018 00:00,Truck Containers Full,11827
Rio Grande City,TX,2307,US-Mexico Border,5/1/2018 00:00,Personal Vehicle Passengers,73169
Alexandria Bay,NY,708,US-Canada Border,5/1/2018 00:00,Personal Vehicles,46344
Progreso,TX,2309,US-Mexico Border,5/1/2018 00:00,Pedestrians,78933
Sweetgrass,MT,3310,US-Canada Border,5/1/2018 00:00,Trucks,12359
Morgan,MT,3319,US-Canada Border,5/1/2018 00:00,Truck Containers Full,22
Naco,AZ,2603,US-Mexico Border,5/1/2018 00:00,Truck Containers Full,131
Trout River,NY,715,US-Canada Border,5/1/2018 00:00,Personal Vehicles,14114
Walhalla,ND,3407,US-Canada Border,5/1/2018 00:00,Truck Containers Full,679
Cape Vincent,NY,706,US-Canada Border,5/1/2018 00:00,Personal Vehicles,646
Bridgewater,ME,127,US-Canada Border,5/1/2018 00:00,Truck Containers Full,597
International Falls-Ranier,MN,3604,US-Canada Border,5/1/2018 00:00,Trains,356
Calexico East,CA,2507,US-Mexico Border,5/1/2018 00:00,Trucks,32430
Pinecreek,MN,3425,US-Canada Border,5/1/2018 00:00,Personal Vehicles,372
Brownsville,TX,2301,US-Mexico Border,5/1/2018 00:00,Trains,87
San Ysidro,CA,2504,US-Mexico Border,5/1/2018 00:00,Pedestrians,755680
Skagway,AK,3103,US-Canada Border,5/1/2018 00:00,Buses,1851
Roseau,MN,3426,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,97
Sasabe,AZ,2606,US-Mexico Border,5/1/2018 00:00,Personal Vehicles,2212
Jackman,ME,104,US-Canada Border,5/1/2018 00:00,Trains,18
Morgan,MT,3319,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,833
Roosville,MT,3318,US-Canada Border,5/1/2018 00:00,Pedestrians,4
Blaine,WA,3004,US-Canada Border,5/1/2018 00:00,Bus Passengers,24795
International Falls-Ranier,MN,3604,US-Canada Border,5/1/2018 00:00,Buses,12
Baudette,MN,3424,US-Canada Border,5/1/2018 00:00,Bus Passengers,301
Boundary,WA,3015,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,39
Scobey,MT,3309,US-Canada Border,5/1/2018 00:00,Truck Containers Full,37
Pembina,ND,3401,US-Canada Border,5/1/2018 00:00,Truck Containers Full,17932
Lancaster,MN,3430,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,349
Dalton Cache,AK,3106,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,3765
Vanceboro,ME,105,US-Canada Border,5/1/2018 00:00,Trains,20
Baudette,MN,3424,US-Canada Border,5/1/2018 00:00,Trucks,483
Presidio,TX,2403,US-Mexico Border,5/1/2018 00:00,Truck Containers Empty,359
Port Huron,MI,3802,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,18978
Sumas,WA,3009,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,3734
Detroit,MI,3801,US-Canada Border,5/1/2018 00:00,Rail Containers Full,7333
Sault Sainte Marie,MI,3803,US-Canada Border,5/1/2018 00:00,Rail Containers Empty,1481
Del Bonita,MT,3322,US-Canada Border,5/1/2018 00:00,Truck Containers Full,8
Anacortes,WA,3010,US-Canada Border,5/1/2018 00:00,Buses,1
Sherwood,ND,3414,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,2458
Trout River,NY,715,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,24331
Northgate,ND,3406,US-Canada Border,5/1/2018 00:00,Rail Containers Empty,101
Portal,ND,3403,US-Canada Border,5/1/2018 00:00,Pedestrians,133
Morgan,MT,3319,US-Canada Border,5/1/2018 00:00,Bus Passengers,25
Richford,VT,203,US-Canada Border,5/1/2018 00:00,Rail Containers Full,152
Noonan,ND,3420,US-Canada Border,5/1/2018 00:00,Trucks,202
Douglas,AZ,2601,US-Mexico Border,5/1/2018 00:00,Bus Passengers,1859
Whitlash,MT,3321,US-Canada Border,5/1/2018 00:00,Trucks,1
International Falls-Ranier,MN,3604,US-Canada Border,5/1/2018 00:00,Rail Containers Full,51049
Fort Fairfield,ME,107,US-Canada Border,5/1/2018 00:00,Truck Containers Full,133
Tornillo-Fabens,TX,2404,US-Mexico Border,5/1/2018 00:00,Personal Vehicle Passengers,63469
Champlain-Rouses Point,NY,712,US-Canada Border,5/1/2018 00:00,Pedestrians,370
Frontier,WA,3020,US-Canada Border,5/1/2018 00:00,Buses,8
Skagway,AK,3103,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,126
Highgate Springs-Alburg,VT,212,US-Canada Border,5/1/2018 00:00,Trucks,9201
Van Buren,ME,108,US-Canada Border,5/1/2018 00:00,Trains,34
Highgate Springs-Alburg,VT,212,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,79724
Nogales,AZ,2604,US-Mexico Border,5/1/2018 00:00,Trains,62
Ogdensburg,NY,701,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,48325
Norton,VT,211,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,4174
Danville,WA,3012,US-Canada Border,5/1/2018 00:00,Truck Containers Full,5
Warroad,MN,3423,US-Canada Border,5/1/2018 00:00,Bus Passengers,287
Detroit,MI,3801,US-Canada Border,5/1/2018 00:00,Trains,156
Porthill,ID,3308,US-Canada Border,5/1/2018 00:00,Buses,1
San Ysidro,CA,2504,US-Mexico Border,5/1/2018 00:00,Buses,2651
Progreso,TX,2309,US-Mexico Border,5/1/2018 00:00,Truck Containers Full,2587
Otay Mesa,CA,2506,US-Mexico Border,5/1/2018 00:00,Train Passengers,36
Detroit,MI,3801,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,44789
Vanceboro,ME,105,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,3457
Neche,ND,3404,US-Canada Border,5/1/2018 00:00,Personal Vehicles,3654
El Paso,TX,2402,US-Mexico Border,5/1/2018 00:00,Train Passengers,585
Porthill,ID,3308,US-Canada Border,5/1/2018 00:00,Truck Containers Full,58
Oroville,WA,3019,US-Canada Border,5/1/2018 00:00,Buses,4
Jackman,ME,104,US-Canada Border,5/1/2018 00:00,Pedestrians,36
Laredo,TX,2304,US-Mexico Border,5/1/2018 00:00,Rail Containers Empty,15539
Neche,ND,3404,US-Canada Border,5/1/2018 00:00,Truck Containers Full,49
Jackman,ME,104,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,3569
Otay Mesa,CA,2506,US-Mexico Border,5/1/2018 00:00,Trucks,85611
Metaline Falls,WA,3025,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,4309
Neche,ND,3404,US-Canada Border,5/1/2018 00:00,Trucks,623
Hidalgo,TX,2305,US-Mexico Border,5/1/2018 00:00,Buses,1657
Point Roberts,WA,3017,US-Canada Border,5/1/2018 00:00,Truck Containers Full,182
Presidio,TX,2403,US-Mexico Border,5/1/2018 00:00,Personal Vehicles,62233
Sumas,WA,3009,US-Canada Border,5/1/2018 00:00,Trucks,14640
Blaine,WA,3004,US-Canada Border,5/1/2018 00:00,Train Passengers,6962
Portal,ND,3403,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,1997
Del Rio,TX,2302,US-Mexico Border,5/1/2018 00:00,Personal Vehicles,141443
Tornillo-Fabens,TX,2404,US-Mexico Border,5/1/2018 00:00,Personal Vehicles,32825
Madawaska,ME,109,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,209
Grand Portage,MN,3613,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,457
Ogdensburg,NY,701,US-Canada Border,5/1/2018 00:00,Trucks,3838
Nogales,AZ,2604,US-Mexico Border,5/1/2018 00:00,Personal Vehicles,308499
Ketchikan,AK,3102,US-Canada Border,5/1/2018 00:00,Trucks,1
Fortuna,ND,3417,US-Canada Border,5/1/2018 00:00,Truck Containers Full,510
Alcan,AK,3104,US-Canada Border,5/1/2018 00:00,Buses,12
Calais,ME,115,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,95814
Columbus,NM,2406,US-Mexico Border,5/1/2018 00:00,Bus Passengers,1428
Massena,NY,704,US-Canada Border,5/1/2018 00:00,Buses,326
Limestone,ME,118,US-Canada Border,5/1/2018 00:00,Personal Vehicles,1490
Turner,MT,3306,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,1250
Dunseith,ND,3422,US-Canada Border,5/1/2018 00:00,Trucks,3100
Blaine,WA,3004,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,741626
Scobey,MT,3309,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,14
Van Buren,ME,108,US-Canada Border,5/1/2018 00:00,Personal Vehicles,13880
Baudette,MN,3424,US-Canada Border,5/1/2018 00:00,Truck Containers Full,27
Sherwood,ND,3414,US-Canada Border,5/1/2018 00:00,Personal Vehicles,1411
Trout River,NY,715,US-Canada Border,5/1/2018 00:00,Trains,55
Detroit,MI,3801,US-Canada Border,5/1/2018 00:00,Rail Containers Empty,3478
Grand Portage,MN,3613,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,37906
Vanceboro,ME,105,US-Canada Border,5/1/2018 00:00,Personal Vehicles,2449
Baudette,MN,3424,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,456
Turner,MT,3306,US-Canada Border,5/1/2018 00:00,Trucks,48
Portal,ND,3403,US-Canada Border,5/1/2018 00:00,Rail Containers Empty,8195
Port Angeles,WA,3007,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,2
Norton,VT,211,US-Canada Border,5/1/2018 00:00,Personal Vehicles,2913
Boundary,WA,3015,US-Canada Border,5/1/2018 00:00,Personal Vehicles,3089
Friday Harbor,WA,3014,US-Canada Border,5/1/2018 00:00,Personal Vehicles,343
Eastport,ID,3302,US-Canada Border,5/1/2018 00:00,Train Passengers,210
Eagle Pass,TX,2303,US-Mexico Border,5/1/2018 00:00,Truck Containers Empty,2373
Port Huron,MI,3802,US-Canada Border,5/1/2018 00:00,Buses,212
Andrade,CA,2502,US-Mexico Border,5/1/2018 00:00,Personal Vehicle Passengers,94989
Alexandria Bay,NY,708,US-Canada Border,5/1/2018 00:00,Buses,170
Maida,ND,3416,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,1152
Eastport,ID,3302,US-Canada Border,5/1/2018 00:00,Trains,105
Highgate Springs-Alburg,VT,212,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,1840
Roosville,MT,3318,US-Canada Border,5/1/2018 00:00,Personal Vehicles,13439
Ogdensburg,NY,701,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,762
Fort Kent,ME,110,US-Canada Border,5/1/2018 00:00,Truck Containers Full,159
Ferry,WA,3013,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,20
Piegan,MT,3316,US-Canada Border,5/1/2018 00:00,Personal Vehicles,7624
Pinecreek,MN,3425,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,21
Roosville,MT,3318,US-Canada Border,5/1/2018 00:00,Truck Containers Full,551
Boundary,WA,3015,US-Canada Border,5/1/2018 00:00,Rail Containers Full,690
Lukeville,AZ,2602,US-Mexico Border,5/1/2018 00:00,Personal Vehicle Passengers,100740
Whitlash,MT,3321,US-Canada Border,5/1/2018 00:00,Truck Containers Full,1
Laurier,WA,3016,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,6551
Warroad,MN,3423,US-Canada Border,5/1/2018 00:00,Personal Vehicles,10045
Raymond,MT,3301,US-Canada Border,5/1/2018 00:00,Truck Containers Full,2302
Raymond,MT,3301,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,190
Sumas,WA,3009,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,150284
Columbus,NM,2406,US-Mexico Border,5/1/2018 00:00,Pedestrians,24708
Buffalo-Niagara Falls,NY,901,US-Canada Border,5/1/2018 00:00,Personal Vehicles,428774
Warroad,MN,3423,US-Canada Border,5/1/2018 00:00,Buses,37
Hidalgo,TX,2305,US-Mexico Border,5/1/2018 00:00,Pedestrians,188467
Columbus,NM,2406,US-Mexico Border,5/1/2018 00:00,Personal Vehicles,30672
Sumas,WA,3009,US-Canada Border,5/1/2018 00:00,Pedestrians,3911
Ogdensburg,NY,701,US-Canada Border,5/1/2018 00:00,Personal Vehicles,26803
Tecate,CA,2505,US-Mexico Border,5/1/2018 00:00,Truck Containers Empty,2395
Sault Sainte Marie,MI,3803,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,934
Point Roberts,WA,3017,US-Canada Border,5/1/2018 00:00,Trucks,1439
Lukeville,AZ,2602,US-Mexico Border,5/1/2018 00:00,Pedestrians,3086
Ambrose,ND,3410,US-Canada Border,5/1/2018 00:00,Trucks,57
Sault Sainte Marie,MI,3803,US-Canada Border,5/1/2018 00:00,Personal Vehicles,62085
Del Bonita,MT,3322,US-Canada Border,5/1/2018 00:00,Trucks,45
Massena,NY,704,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,136521
Laredo,TX,2304,US-Mexico Border,5/1/2018 00:00,Personal Vehicle Passengers,878074
Houlton,ME,106,US-Canada Border,5/1/2018 00:00,Truck Containers Full,6220
Northgate,ND,3406,US-Canada Border,5/1/2018 00:00,Personal Vehicles,1095
Norton,VT,211,US-Canada Border,5/1/2018 00:00,Trains,17
Otay Mesa,CA,2506,US-Mexico Border,5/1/2018 00:00,Personal Vehicle Passengers,1184313
Van Buren,ME,108,US-Canada Border,5/1/2018 00:00,Bus Passengers,26
Fortuna,ND,3417,US-Canada Border,5/1/2018 00:00,Personal Vehicles,970
Whitlash,MT,3321,US-Canada Border,5/1/2018 00:00,Personal Vehicles,36
San Ysidro,CA,2504,US-Mexico Border,5/1/2018 00:00,Personal Vehicle Passengers,2196649
Beecher Falls,VT,206,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,8499
San Luis,AZ,2608,US-Mexico Border,5/1/2018 00:00,Truck Containers Empty,759
Dalton Cache,AK,3106,US-Canada Border,5/1/2018 00:00,Truck Containers Full,10
Metaline Falls,WA,3025,US-Canada Border,5/1/2018 00:00,Buses,5
Ambrose,ND,3410,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,120
Point Roberts,WA,3017,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,1257
Ferry,WA,3013,US-Canada Border,5/1/2018 00:00,Personal Vehicles,861
Alexandria Bay,NY,708,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,2098
Lukeville,AZ,2602,US-Mexico Border,5/1/2018 00:00,Bus Passengers,189
El Paso,TX,2402,US-Mexico Border,5/1/2018 00:00,Truck Containers Full,46906
Richford,VT,203,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,13739
Port Huron,MI,3802,US-Canada Border,5/1/2018 00:00,Rail Containers Empty,15818
Sumas,WA,3009,US-Canada Border,5/1/2018 00:00,Bus Passengers,580
Oroville,WA,3019,US-Canada Border,5/1/2018 00:00,Pedestrians,30
Piegan,MT,3316,US-Canada Border,5/1/2018 00:00,Buses,2
Antler,ND,3413,US-Canada Border,5/1/2018 00:00,Truck Containers Full,11
St. John,ND,3405,US-Canada Border,5/1/2018 00:00,Personal Vehicles,1056
Eastport,ID,3302,US-Canada Border,5/1/2018 00:00,Truck Containers Full,4073
Roma,TX,2310,US-Mexico Border,5/1/2018 00:00,Trucks,700
Calexico East,CA,2507,US-Mexico Border,5/1/2018 00:00,Buses,234
International Falls-Ranier,MN,3604,US-Canada Border,5/1/2018 00:00,Pedestrians,1091
Sweetgrass,MT,3310,US-Canada Border,5/1/2018 00:00,Buses,16
Oroville,WA,3019,US-Canada Border,5/1/2018 00:00,Bus Passengers,196
Vanceboro,ME,105,US-Canada Border,5/1/2018 00:00,Pedestrians,4
Port Angeles,WA,3007,US-Canada Border,5/1/2018 00:00,Trucks,26
Dunseith,ND,3422,US-Canada Border,5/1/2018 00:00,Buses,6
Roseau,MN,3426,US-Canada Border,5/1/2018 00:00,Trucks,222
Raymond,MT,3301,US-Canada Border,5/1/2018 00:00,Trucks,1872
Rio Grande City,TX,2307,US-Mexico Border,5/1/2018 00:00,Truck Containers Full,2990
Alcan,AK,3104,US-Canada Border,5/1/2018 00:00,Trucks,665
Nogales,AZ,2604,US-Mexico Border,5/1/2018 00:00,Rail Containers Empty,3587
Frontier,WA,3020,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,1316
Ogdensburg,NY,701,US-Canada Border,5/1/2018 00:00,Bus Passengers,526
Opheim,MT,3317,US-Canada Border,5/1/2018 00:00,Trucks,48
Derby Line,VT,209,US-Canada Border,5/1/2018 00:00,Truck Containers Full,7618
Neche,ND,3404,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,584
Del Bonita,MT,3322,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,37
Walhalla,ND,3407,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,5954
Lynden,WA,3023,US-Canada Border,5/1/2018 00:00,Trucks,3906
Lynden,WA,3023,US-Canada Border,5/1/2018 00:00,Truck Containers Full,567
Buffalo-Niagara Falls,NY,901,US-Canada Border,5/1/2018 00:00,Truck Containers Full,67160
Houlton,ME,106,US-Canada Border,5/1/2018 00:00,Pedestrians,30
Opheim,MT,3317,US-Canada Border,5/1/2018 00:00,Truck Containers Full,86
Pembina,ND,3401,US-Canada Border,5/1/2018 00:00,Buses,93
Calais,ME,115,US-Canada Border,5/1/2018 00:00,Buses,15
Roosville,MT,3318,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,423
Noonan,ND,3420,US-Canada Border,5/1/2018 00:00,Personal Vehicles,2338
Sherwood,ND,3414,US-Canada Border,5/1/2018 00:00,Trucks,507
Van Buren,ME,108,US-Canada Border,5/1/2018 00:00,Buses,1
Ketchikan,AK,3102,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,751
Tecate,CA,2505,US-Mexico Border,5/1/2018 00:00,Personal Vehicles,94682
Eastport,ME,103,US-Canada Border,5/1/2018 00:00,Pedestrians,19
Anacortes,WA,3010,US-Canada Border,5/1/2018 00:00,Bus Passengers,21
Brownsville,TX,2301,US-Mexico Border,5/1/2018 00:00,Rail Containers Empty,8451
Brownsville,TX,2301,US-Mexico Border,5/1/2018 00:00,Personal Vehicles,418111
Roma,TX,2310,US-Mexico Border,5/1/2018 00:00,Truck Containers Empty,645
Blaine,WA,3004,US-Canada Border,5/1/2018 00:00,Rail Containers Full,8372
Sumas,WA,3009,US-Canada Border,5/1/2018 00:00,Rail Containers Empty,328
Columbus,NM,2406,US-Mexico Border,5/1/2018 00:00,Trucks,793
Nogales,AZ,2604,US-Mexico Border,5/1/2018 00:00,Truck Containers Empty,5086
Laredo,TX,2304,US-Mexico Border,5/1/2018 00:00,Trucks,200723
Metaline Falls,WA,3025,US-Canada Border,5/1/2018 00:00,Pedestrians,1
Dalton Cache,AK,3106,US-Canada Border,5/1/2018 00:00,Pedestrians,2
St. John,ND,3405,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,83
Buffalo-Niagara Falls,NY,901,US-Canada Border,5/1/2018 00:00,Trains,187
Champlain-Rouses Point,NY,712,US-Canada Border,5/1/2018 00:00,Trains,101
Metaline Falls,WA,3025,US-Canada Border,5/1/2018 00:00,Trucks,384
Calais,ME,115,US-Canada Border,5/1/2018 00:00,Personal Vehicles,58732
Santa Teresa,NM,2408,US-Mexico Border,5/1/2018 00:00,Pedestrians,9595
Naco,AZ,2603,US-Mexico Border,5/1/2018 00:00,Personal Vehicles,26740
Fortuna,ND,3417,US-Canada Border,5/1/2018 00:00,Buses,1
Carbury,ND,3421,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,1710
Pembina,ND,3401,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,49938
International Falls-Ranier,MN,3604,US-Canada Border,5/1/2018 00:00,Rail Containers Empty,17137
Roma,TX,2310,US-Mexico Border,5/1/2018 00:00,Bus Passengers,591
Detroit,MI,3801,US-Canada Border,5/1/2018 00:00,Truck Containers Full,95415
Jackman,ME,104,US-Canada Border,5/1/2018 00:00,Personal Vehicles,10396
Calais,ME,115,US-Canada Border,5/1/2018 00:00,Pedestrians,465
Warroad,MN,3423,US-Canada Border,5/1/2018 00:00,Truck Containers Full,236
Eastport,ID,3302,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,1056
Vanceboro,ME,105,US-Canada Border,5/1/2018 00:00,Rail Containers Empty,770
Nogales,AZ,2604,US-Mexico Border,5/1/2018 00:00,Buses,803
Northgate,ND,3406,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,896
Trout River,NY,715,US-Canada Border,5/1/2018 00:00,Rail Containers Empty,735
Hidalgo,TX,2305,US-Mexico Border,5/1/2018 00:00,Truck Containers Full,42521
Maida,ND,3416,US-Canada Border,5/1/2018 00:00,Trucks,6
Jackman,ME,104,US-Canada Border,5/1/2018 00:00,Rail Containers Empty,806
Nogales,AZ,2604,US-Mexico Border,5/1/2018 00:00,Train Passengers,248
Vanceboro,ME,105,US-Canada Border,5/1/2018 00:00,Rail Containers Full,894
Fort Kent,ME,110,US-Canada Border,5/1/2018 00:00,Personal Vehicles,10045
Lynden,WA,3023,US-Canada Border,5/1/2018 00:00,Pedestrians,122
Trout River,NY,715,US-Canada Border,5/1/2018 00:00,Train Passengers,110
Lynden,WA,3023,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,106638
Piegan,MT,3316,US-Canada Border,5/1/2018 00:00,Personal Vehicle Passengers,16090
Madawaska,ME,109,US-Canada Border,5/1/2018 00:00,Personal Vehicles,34637
Calexico,CA,2503,US-Mexico Border,5/1/2018 00:00,Personal Vehicle Passengers,698589
Rio Grande City,TX,2307,US-Mexico Border,5/1/2018 00:00,Personal Vehicles,35764
Pembina,ND,3401,US-Canada Border,5/1/2018 00:00,Bus Passengers,2400
Jackman,ME,104,US-Canada Border,5/1/2018 00:00,Train Passengers,43
Del Rio,TX,2302,US-Mexico Border,5/1/2018 00:00,Truck Containers Full,5515
Piegan,MT,3316,US-Canada Border,5/1/2018 00:00,Trucks,216
Derby Line,VT,209,US-Canada Border,5/1/2018 00:00,Pedestrians,31
Sweetgrass,MT,3310,US-Canada Border,5/1/2018 00:00,Pedestrians,258
Opheim,MT,3317,US-Canada Border,5/1/2018 00:00,Truck Containers Empty,4
Eagle Pass,TX,2303,US-Mexico Border,5/1/2018 00:00,Personal Vehicle Passengers,502368
Santa Teresa,NM,2408,US-Mexico Border,5/1/2018 00:00,Personal Vehicle Passengers,94292
Northgate,ND,3406,US-Canada Border,5/1/2018 00:00,Rail Containers Full,576
Progreso,TX,2309,US-Mexico Border,5/1/2018 00:00,Truck Containers Empty,2249
Lynden,WA,3023,US-Canada Border,5/1/2018 00:00,Buses,5
San Ysidro,CA,2504,US-Mexico Border,5/1/2018 00:00,Personal Vehicles,1274977
Point Roberts,WA,3017,US-Canada Border,5/1/2018 00:00,Buses,48
Sault Sainte Marie,MI,3803,US-Canada Border,5/1/2018 00:00,Trucks,3694
Lukeville,AZ,2602,US-Mexico Border,5/1/2018 00:00,Buses,35
Champlain-Rouses Point,NY,712,US-Canada Border,5/1/2018 00:00,Bus Passengers,40543
El Paso,TX,2402,US-Mexico Border,5/1/2018 00:00,Buses,1264
Alexandria Bay,NY,708,US-Canada Border,5/1/2018 00:00,Truck Containers Full,16227
